канал,канал[0],канал[1],канал[2],канал[3],канал[4],канал[5],канал[6],канал[7],канал[8],канал[9],канал[10],канал[11],канал[12],канал[13],канал[14],канал[15],канал[16],канал[17],канал[18],канал[19]
канал[0],1.0,0.996283981444406,0.9960544086636984,0.04896747373460086,0.9960304525256864,0.996218445635549,0.9964326207139331,0.9967632801241257,0.9963656511067587,0.9956660855447673,0.9953521732655293,0.9958694364537015,0.9967541643210469,0.9957115923153745,0.995399601556695,0.99641798251122,0.9893591567667601,0.9907146220412019,0.9887245424929577,0.1023110143425781
канал[1],0.996283981444406,1.0,0.9955213304234045,0.0480350898998433,0.9963994993629343,0.9964569149144864,0.9961645161020232,0.9972328446772634,0.9963139817320392,0.9959130122480473,0.9960801094598108,0.9964825764465552,0.9966032175426078,0.9963399099473211,0.9960281872456973,0.9965496353820403,0.9898669287812483,0.9910929061078864,0.9893201160129224,0.10494672118519449
канал[2],0.9960544086636984,0.9955213304234046,1.0,0.052085590617959414,0.9954366047865602,0.9952326366306137,0.9956745675559763,0.9962959998725747,0.9960904213331032,0.9950335191639808,0.9953467260550615,0.9954614409532895,0.996522948118247,0.9954610875115781,0.9947251656264793,0.9966273165684307,0.9887651942073807,0.9900167012315619,0.9876675340268068,0.10831772448988752
канал[3],0.048967473734600864,0.0480350898998433,0.052085590617959414,1.0,0.04344008585888881,0.04008225969060377,0.05411195674936538,0.047720267536089475,0.04910036901163653,0.05155775954019454,0.05399976253268715,0.046474934864052665,0.05224053382386315,0.05520584547599154,0.047626901199059574,0.05283076587397087,0.050879262760382515,0.05440422627714709,0.03995915990204329,0.020606852547866344
канал[4],0.9960304525256864,0.9963994993629341,0.9954366047865602,0.043440085858888804,1.0,0.9961684522300327,0.9962400281493918,0.9969272284317314,0.9966234242816752,0.9956713051570472,0.9961453526801272,0.9961234042989944,0.9967566119939281,0.9955151385196708,0.9959108433782224,0.9962671784786388,0.9894419334617295,0.9903435322876086,0.9889281608694026,0.10823103743508244
канал[5],0.996218445635549,0.9964569149144864,0.9952326366306136,0.04008225969060377,0.9961684522300327,1.0,0.996026972589309,0.9972522119666527,0.9963735311617034,0.9966953084759923,0.9962046126933369,0.9968318454794958,0.9961631282560284,0.9967660216004408,0.9958178629632417,0.9969620351593922,0.9897313624952327,0.9907919469520055,0.9892599766856418,0.11978995036799105
канал[6],0.9964326207139331,0.9961645161020231,0.9956745675559762,0.05411195674936538,0.9962400281493918,0.9960269725893091,1.0,0.9965711376462498,0.9965042985494682,0.9956442857427958,0.9959202390949056,0.9961291758107405,0.9965559214337798,0.995756455342579,0.9963699683797609,0.9961692550974327,0.989740370543906,0.9902842917989279,0.9890953284709683,0.10391372809401672
канал[7],0.9967632801241257,0.9972328446772634,0.9962959998725747,0.047720267536089475,0.9969272284317314,0.9972522119666527,0.9965711376462498,1.0,0.9973267116350787,0.9970376487148607,0.9968375323011595,0.9969864887712039,0.9971194167015163,0.9967732364478996,0.9966784767085058,0.9973254789874368,0.9906457535094193,0.9914621722620451,0.9898353214489124,0.10681978896996426
канал[8],0.9963656511067586,0.9963139817320392,0.9960904213331032,0.04910036901163653,0.9966234242816752,0.9963735311617032,0.9965042985494682,0.9973267116350787,1.0,0.9962350990576286,0.9962061787752988,0.996495611303647,0.9969951120962358,0.9961847588727283,0.9958946527409556,0.9966232603849816,0.9902266968963398,0.9906785007149992,0.9893141145743408,0.10427098526496763
канал[9],0.9956660855447672,0.9959130122480474,0.9950335191639808,0.05155775954019454,0.995671305157047,0.9966953084759923,0.995644285742796,0.9970376487148607,0.9962350990576287,1.0,0.9958742869199531,0.996350164955793,0.9959565511289241,0.9960783553835619,0.9955873414793273,0.9961109974612117,0.989364548217706,0.9913174340694532,0.9880913460566887,0.11289832041629759
